raft_follower_exp0_t1_c20_s5_trail1,1448.753289,13.6627646,13.24975586,23.62109375
raft_follower_exp0_t1_c20_s5_trail2,1434.888196,13.8816541,13.43676758,23.87988281
raft_follower_exp0_t1_c20_s5_trail3,1370.560698,14.50465893,13.79711914,26.66674805
raft_follower_exp0_t1_c40_s5_trail1,2597.614284,15.3734221,14.70141602,26.70898438
raft_follower_exp0_t1_c40_s5_trail2,2572.034702,15.51486337,14.9921875,25.92553711
raft_follower_exp0_t1_c40_s5_trail3,2513.248607,16.06603292,15.44946289,29.75952148
raft_follower_exp0_t1_c60_s5_trail1,3662.812808,16.3531387,15.68164063,28.79248047
raft_follower_exp0_t1_c60_s5_trail2,3804.361191,15.68033035,15.11108398,27.56494141
raft_follower_exp0_t1_c60_s5_trail3,3822.201306,15.61590071,15.12890625,26.82324219
raft_follower_exp0_t1_c80_s5_trail1,4979.723613,15.92280468,15.26245117,28.85351563
raft_follower_exp0_t1_c80_s5_trail2,4782.895375,16.60120552,15.87109375,27.33251953
raft_follower_exp0_t1_c80_s5_trail3,4815.787292,16.64599312,15.90234375,28.64477539
raft_follower_exp0_t1_c100_s5_trail1,5728.116708,17.37866464,16.65991211,29.67822266
raft_follower_exp0_t1_c100_s5_trail2,5778.676256,17.10641368,16.45068359,29.08398438
raft_follower_exp0_t1_c100_s5_trail3,5806.456639,17.21947523,16.55004883,28.47558594
raft_follower_exp0_t1_c120_s5_trail1,6559.374599,18.14465088,17.33862305,29.79199219
raft_follower_exp0_t1_c120_s5_trail2,6160.790034,19.34403907,18.60888672,31.37133789
raft_follower_exp0_t1_c120_s5_trail3,6330.583074,18.87034245,18.20898438,30.6862793
raft_follower_exp0_t1_c140_s5_trail1,6801.625311,20.52172089,19.71655273,34.67944336
raft_follower_exp0_t1_c140_s5_trail2,6995.560919,19.90211657,19.24829102,31.91308594
raft_follower_exp0_t1_c140_s5_trail3,6916.236585,20.10733483,19.43676758,31.78833008
raft_follower_exp0_t1_c160_s5_trail1,7639.465374,20.93512611,20.31494141,31.86889648
raft_follower_exp0_t1_c160_s5_trail2,7804.336821,20.49018983,19.9128418,31.34790039
raft_follower_exp0_t1_c160_s5_trail3,7893.188979,20.07677806,19.47216797,31.8659668
raft_follower_exp0_t1_c180_s5_trail1,8460.545551,21.18386898,20.55102539,33.27978516
raft_follower_exp0_t1_c180_s5_trail2,7922.395651,22.32514455,21.70336914,35.09521484
raft_follower_exp0_t1_c180_s5_trail3,8129.691103,22.20605003,21.45947266,35.44165039
raft_follower_exp0_t1_c200_s5_trail1,8442.527739,23.78538071,23.00805664,37.79223633
raft_follower_exp0_t1_c200_s5_trail2,8586.883677,23.17312059,22.41992188,38.34350586
raft_follower_exp0_t1_c200_s5_trail3,8619.224516,23.06656251,22.52929688,35.93457031
raft_follower_exp0_t1_c225_s5_trail1,8761.941039,25.65139205,25.21191406,37.85327148
raft_follower_exp0_t1_c225_s5_trail2,8853.160533,25.1069425,24.55517578,37.96411133
raft_follower_exp0_t1_c225_s5_trail3,8836.678131,25.43113361,24.72973633,40.92700195
raft_follower_exp0_t1_c250_s5_trail1,9040.512749,27.72953225,27.25244141,40.58007813
raft_follower_exp0_t1_c250_s5_trail2,9105.247192,27.41407649,26.87963867,40.37255859
raft_follower_exp0_t1_c250_s5_trail3,9055.670016,27.65598191,27.18579102,40.21606445
raft_follower_exp0_t1_c275_s5_trail1,8854.626618,30.82400174,30.41210938,43.56542969
raft_follower_exp0_t1_c275_s5_trail2,9350.337415,29.47948694,28.91552734,43.01782227
raft_follower_exp0_t1_c275_s5_trail3,8697.655643,31.63646679,31.01220703,45.61987305
raft_follower_exp0_t1_c300_s5_trail1,8545.644859,35.48518548,34.82543945,53.14648438
raft_follower_exp0_t1_c300_s5_trail2,8703.360192,33.74343895,33.22973633,47.91699219
raft_follower_exp0_t1_c300_s5_trail3,8632.597674,34.36135787,33.73486328,48.49658203
